"ID";"Codigo";"Link";"Nombre";"Descripcion/Obervaciones";"Tipo";"ProcedenciaOC";"EsTratoDirecto";"EsCompraAgil";"CodigoTipo";"CodigoAbreviadoTipoOC";"DescripcionTipoOC";"codigoEstado";"Estado";"codigoEstadoProveedor";"EstadoProveedor";"FechaCreacion";"FechaEnvio";"FechaSolicitudCancelacion";"fechaUltimaModificacion";"FechaAceptacion";"FechaCancelacion";"tieneItems";"PromedioCalificacion";"CantidadEvaluacion";"MontoTotalOC";"TipoMonedaOC";"MontoTotalOC_PesosChilenos";"Impuestos";"TipoImpuesto";"Descuentos";"Cargos";"TotalNetoOC";"CodigoUnidadCompra";"RutUnidadCompra";"UnidadCompra";"CodigoOrganismoPublico";"OrganismoPublico";"sector";"ActividadComprador";"CiudadUnidadCompra";"RegionUnidadCompra";"PaisUnidadCompra";"CodigoSucursal";"RutSucursal";"Sucursal";"CodigoProveedor";"NombreProveedor";"ActividadProveedor";"ComunaProveedor";"RegionProveedor";"PaisProveedor";"Financiamiento";"PorcentajeIva";"Pais";"TipoDespacho";"FormaPago";"CodigoLicitacion";"Codigo_ConvenioMarco";"IDItem";"codigoCategoria";"Categoria";"codigoProductoONU";"NombreroductoGenerico";"RubroN1";"RubroN2";"RubroN3";"EspecificacionComprador";"EspecificacionProveedor";"cantidad";"UnidadMedida";"monedaItem";"precioNeto";"totalCargos";"totalDescuentos";"totalImpuestos";"totalLineaNeto";"Forma de Pago"
49923201;"1549-1114-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1549-1114-SE24";"1549-169-LQ23 SUMINISTRO DE PRÓTESIS DE HOMBRO CON MOTOR E INSTRUMENTAL PARA SU USO";"DSP/RES.EX N° 1535 de fecha 25.04.2024
N° INTERNO ABASTECIMIENTO=361/2024
Despacho se solicitará en forma PARCIAL/TOTAL mediante orden de compra interna a través de correo electrónico. La cual deben adjuntar junto con la guía/factura valorizada cuando se efectué el despacho.

Al emitir la factura, ingresar mail dipresrecepcion@custodium.com, donde se solicita casilla electrónica
La factura se emite al momento que el estado de la Orden de compra sea “recepción conforme”, de no ser así, factura será rechazada por el sistema. La factura debe llevar el número de la orden de compra”.
DESPACHAR EN AV SAN JOSE #1030 DE LUNES A JUEVES DESDE LAS 08:00 HASTA LAS 15:00 HRS, VIERNES DESDE LAS 08:00 HASTA 14:00 HRS
";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-02-22";"2024-09-13";"2024-09-13";"2024-09-13";"2024-09-13";NA;1;5;2;80325000;"CLP";80325000;12825000;"IVA";0;0;67500000;2545;"61.608.002-4";"Hospital San  José";7406;"SERVICIO DE SALUD METROPOLITANA NORTE HOSPITAL SAN JOSE";"Salud";"Salud";"Independencia";"Región Metropolitana de Santiago";"CL";24158;"83.001.500-0";"Importadora Helico Ltda.";24533;"IMPORTADORA HELICO LTDA";"VENTAS AL POR MENOR DE OTROS PRODUCTOS EN ALMACENE";"Providencia";"Región Metropolitana de Santiago";"Chile";"14717";19;"CL";7;2;"1549-169-LQ23";NA;133810147;42294200;"Equipamiento y suministros médicos / Productos quirúrgicos / Juegos de instrumentos, sistemas y bandejas quirúrgicos";42294209;"Sistemas de instrumentos de fijación de trauma ortopédico";"Equipamiento y suministros médicos";"Productos quirúrgicos";"Juegos de instrumentos, sistemas y bandejas quirúrgicos";"Prótesis Total Reversa de Vástago largo (“standard stem”)";"PROT_HEL PRÓTESIS TOTAL REVERSA DE VÁSTAGO LARGO. SE OFERTA SISTEMA PRÓTESIS DE HOMBRO AFFINIS FRACTURA REVERSA, MARCA MATHYS, PROCEDENCIA SUIZA. SE ENTREGARÁN CAJAS QUIRÚRGICAS IMPLANTES + INSTRUMENTAL, MOTOR Y ASISTENCIA TÉCNICA EN PABELLÓN, SEGÚN LO SO";1;"Global";"CLP";16875000;0;0;0;16875000;"30 dias contra la recepcion conforme de la factura"
49923201;"1549-1114-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1549-1114-SE24";"1549-169-LQ23 SUMINISTRO DE PRÓTESIS DE HOMBRO CON MOTOR E INSTRUMENTAL PARA SU USO";"DSP/RES.EX N° 1535 de fecha 25.04.2024
N° INTERNO ABASTECIMIENTO=361/2024
Despacho se solicitará en forma PARCIAL/TOTAL mediante orden de compra interna a través de correo electrónico. La cual deben adjuntar junto con la guía/factura valorizada cuando se efectué el despacho.

Al emitir la factura, ingresar mail dipresrecepcion@custodium.com, donde se solicita casilla electrónica
La factura se emite al momento que el estado de la Orden de compra sea “recepción conforme”, de no ser así, factura será rechazada por el sistema. La factura debe llevar el número de la orden de compra”.
DESPACHAR EN AV SAN JOSE #1030 DE LUNES A JUEVES DESDE LAS 08:00 HASTA LAS 15:00 HRS, VIERNES DESDE LAS 08:00 HASTA 14:00 HRS
";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-02-22";"2024-09-13";"2024-09-13";"2024-09-13";"2024-09-13";NA;1;5;2;80325000;"CLP";80325000;12825000;"IVA";0;0;67500000;2545;"61.608.002-4";"Hospital San  José";7406;"SERVICIO DE SALUD METROPOLITANA NORTE HOSPITAL SAN JOSE";"Salud";"Salud";"Independencia";"Región Metropolitana de Santiago";"CL";24158;"83.001.500-0";"Importadora Helico Ltda.";24533;"IMPORTADORA HELICO LTDA";"VENTAS AL POR MENOR DE OTROS PRODUCTOS EN ALMACENE";"Providencia";"Región Metropolitana de Santiago";"Chile";"14717";19;"CL";7;2;"1549-169-LQ23";NA;133810148;42294200;"Equipamiento y suministros médicos / Productos quirúrgicos / Juegos de instrumentos, sistemas y bandejas quirúrgicos";42294209;"Sistemas de instrumentos de fijación de trauma ortopédico";"Equipamiento y suministros médicos";"Productos quirúrgicos";"Juegos de instrumentos, sistemas y bandejas quirúrgicos";"Prótesis Parcial Anatómica (Hemiartroplastía) para fracturas";"PROT_HEL PRÓTESIS PARCIAL ANATÓMICA PARA FRACTURAS. SE OFERTA SISTEMA PRÓTESIS DE HOMBRO AFFINIS FRACTURA PARCIAL, MARCA MATHYS, PROCEDENCIA SUIZA. SE ENTREGARÁN CAJAS QUIRÚRGICAS IMPLANTES + INSTRUMENTAL, MOTOR Y ASISTENCIA TÉCNICA EN PABELLÓN, SEGÚN LO ";1;"Global";"CLP";16875000;0;0;0;16875000;"30 dias contra la recepcion conforme de la factura"
49923202;"1549-1115-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1549-1115-SE24";"1549-169-LQ23 SUMINISTRO DE PRÓTESIS DE HOMBRO CON MOTOR E INSTRUMENTAL PARA SU USO";"DSP/RES.EX N° 526 de fecha 21.02.2024
N° INTERNO ABASTECIMIENTO=361/2024
Despacho se solicitará en forma PARCIAL/TOTAL mediante orden de compra interna a través de correo electrónico. La cual deben adjuntar junto con la guía/factura valorizada cuando se efectué el despacho.

Al emitir la factura, ingresar mail dipresrecepcion@custodium.com, donde se solicita casilla electrónica
La factura se emite al momento que el estado de la Orden de compra sea “recepción conforme”, de no ser así, factura será rechazada por el sistema. La factura debe llevar el número de la orden de compra”.
DESPACHAR EN AV SAN JOSE #1030 DE LUNES A JUEVES DESDE LAS 08:00 HASTA LAS 15:00 HRS, VIERNES DESDE LAS 08:00 HASTA 14:00 HRS
";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-02-22";"2024-09-13";"2024-09-13";"2024-09-13";"2024-09-16";NA;1;4,2;1;34708332,54;"CLP";34708332,54;5541666,54;"IVA";0;0;29166666;2545;"61.608.002-4";"Hospital San  José";7406;"SERVICIO DE SALUD METROPOLITANA NORTE HOSPITAL SAN JOSE";"Salud";"Salud";"Independencia";"Región Metropolitana de Santiago";"CL";27859;"96.863.710-k";"BIOMET CHILE S A";27905;"BIOMET CHILE S A";"VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| VENT";"Huechuraba";"Región Metropolitana de Santiago";"Chile";"14711";19;"CL";7;2;"1549-169-LQ23";NA;133810149;42294200;"Equipamiento y suministros médicos / Productos quirúrgicos / Juegos de instrumentos, sistemas y bandejas quirúrgicos";42294209;"Sistemas de instrumentos de fijación de trauma ortopédico";"Equipamiento y suministros médicos";"Productos quirúrgicos";"Juegos de instrumentos, sistemas y bandejas quirúrgicos";"Prótesis Total Reversa de Vástago corto (“short stem”) con modelo lateralizado glenoideo simétrico y angulado, con tornillo compresivo central.";"PRÓTESIS TOTAL REVERSA DE VÁSTAGO CORTO (“SHORT STEM”) CON MODELO LATERALIZADO GLENOIDEO SIMÉTRICO Y ANGULADO, CON TORNILLO COMPRESIVO CENTRAL.";1;"Global";"CLP";29166666;0;0;0;29166666;"30 dias contra la recepcion conforme de la factura"
49935092;"1212563-19-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1212563-19-SE24";"ALFAS 13-13A-14 DESRATIZACIÓN ALBERGUES VIÑA DEL MAR";"SERVICIO DE CONTROL INTEGRAL DE PLAGAS EN ALBERGUES DETALLADOS EN ALFA 13-13A-14";"SE";"Emergencia, urgencia o imprevisto";"Si";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-02-24";"2024-09-03";"2024-09-03";"2024-09-03";"2024-09-03";NA;1;0;0;8330000;"CLP";8330000;1330000;"IVA";0;0;7e+06;1212563;"60.511.050-9";"EMERGENCIAS";7196;"DELEGACIÓN PRESIDENCIAL REGIONAL DE VALPARAÍSO";"Gob. Central, Universidades";"EMERGENCIAS";"Valparaíso";"Región de Valparaíso ";"CL";1102515;"77.082.369-2";"Control PLagas";1693204;"Dominguez Fuentealba  SPA";"FUMIGACIÓN, GASFITERIA Y REPARACIÓN DE MUEBLES";"San Bernardo";"Región Metropolitana de Santiago";"Chile";"189";19;"CL";22;39;"";NA;134310232;85111500;"Salud, servicios sanitarios y alimentación / Prevención y control de enfermedades / Prevención y control de enfermedades contagiosas";85111513;"Servicios de desinsectación";"Salud, servicios sanitarios y alimentación";"Prevención y control de enfermedades";"Prevención y control de enfermedades contagiosas";"";"DESINSECTACION, DETALLE:
APLICACIÓN DE PESTICIDA Y LARVICIDAS
- PRODUCTO: TEMPRID SC REGISTRO ISP P-715/14
- PRODUCTO: ATONIT 2,5 EC REGISRTRO ISP P-401/19
- PRODUCTO: ADVION CUCARACHICIDA GEL REGISTRO ISP P-800/22";14;"Unidad no definida";"CLP";180000;0;0;0;2520000;"Otro, Ver Instrucciones"
49935092;"1212563-19-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1212563-19-SE24";"ALFAS 13-13A-14 DESRATIZACIÓN ALBERGUES VIÑA DEL MAR";"SERVICIO DE CONTROL INTEGRAL DE PLAGAS EN ALBERGUES DETALLADOS EN ALFA 13-13A-14";"SE";"Emergencia, urgencia o imprevisto";"Si";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-02-24";"2024-09-03";"2024-09-03";"2024-09-03";"2024-09-03";NA;1;0;0;8330000;"CLP";8330000;1330000;"IVA";0;0;7e+06;1212563;"60.511.050-9";"EMERGENCIAS";7196;"DELEGACIÓN PRESIDENCIAL REGIONAL DE VALPARAÍSO";"Gob. Central, Universidades";"EMERGENCIAS";"Valparaíso";"Región de Valparaíso ";"CL";1102515;"77.082.369-2";"Control PLagas";1693204;"Dominguez Fuentealba  SPA";"FUMIGACIÓN, GASFITERIA Y REPARACIÓN DE MUEBLES";"San Bernardo";"Región Metropolitana de Santiago";"Chile";"189";19;"CL";22;39;"";NA;134310231;76101500;"Servicios de limpieza industrial / Servicios de descontaminación / Desinfección";76101503;"Servicios de desinfección o desodorización";"Servicios de limpieza industrial";"Servicios de descontaminación";"Desinfección";"";"DESINFECCION, DETALLE:
- APLICACIÓN DE SOLUCIÓN DE AMONIOS CUATERNARIO Y NANO PARTICULAS DE COBRE
- APLICACIÓN DE SOLUCION MEDIANTE OXIGENO DISUELTO
- PRODUCTO: DECUTEC REGISTRO ISP D-1039/20
- PRODUCTO: QUANNOLYTE REGISTRO ISP D-1567122";14;"Unidad no definida";"CLP";70000;0;0;0;980000;"Otro, Ver Instrucciones"
49935092;"1212563-19-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1212563-19-SE24";"ALFAS 13-13A-14 DESRATIZACIÓN ALBERGUES VIÑA DEL MAR";"SERVICIO DE CONTROL INTEGRAL DE PLAGAS EN ALBERGUES DETALLADOS EN ALFA 13-13A-14";"SE";"Emergencia, urgencia o imprevisto";"Si";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-02-24";"2024-09-03";"2024-09-03";"2024-09-03";"2024-09-03";NA;1;0;0;8330000;"CLP";8330000;1330000;"IVA";0;0;7e+06;1212563;"60.511.050-9";"EMERGENCIAS";7196;"DELEGACIÓN PRESIDENCIAL REGIONAL DE VALPARAÍSO";"Gob. Central, Universidades";"EMERGENCIAS";"Valparaíso";"Región de Valparaíso ";"CL";1102515;"77.082.369-2";"Control PLagas";1693204;"Dominguez Fuentealba  SPA";"FUMIGACIÓN, GASFITERIA Y REPARACIÓN DE MUEBLES";"San Bernardo";"Región Metropolitana de Santiago";"Chile";"189";19;"CL";22;39;"";NA;134310230;72102100;"Servicios de construcción y mantenimiento / Servicios de atención, mantenimiento y reparaciones de edificios / Control de plagas";72102106;"Control de roedores";"Servicios de construcción y mantenimiento";"Servicios de atención, mantenimiento y reparaciones de edificios";"Control de plagas";"";"DESRATIZACION, DETALLE:
-
INSTALACION DE TRAMPAS CEBADERAS, CORDON SANITARIO PERIMETRO INTERNO Y
EXTERNO. REGISTRO ISP P-842/18
- APLICACIÓN DE SEBO BLANDO (PASTA) REGISTRO ISP P-598/16
- APLICACIÓN DE RASTOP PELLET REGISTRO ISP P-729/20
- APLI";14;"Unidad no definida";"CLP";250000;0;0;0;3500000;"Otro, Ver Instrucciones"
49935353;"1212563-26-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1212563-26-SE24";"ALFA 39 L - 39 L 2.0 DESRATIZACIÓN QUILPUÉ";"SERVICIO DE DESRATIZACION OLLAS COMUNES Y PUNTOS ADICIONALES REQUERIDOS EN INFORMES ALFA 39 L - 39 L 2.0 - 39 R";"SE";"Emergencia, urgencia o imprevisto";"Si";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-02-24";"2024-09-03";"2024-09-03";"2024-07-26";"2024-09-03";NA;1;0;0;14053900;"CLP";14053900;2243900;"IVA";0;0;11810000;1212563;"60.511.050-9";"EMERGENCIAS";7196;"DELEGACIÓN PRESIDENCIAL REGIONAL DE VALPARAÍSO";"Gob. Central, Universidades";"EMERGENCIAS";"Valparaíso";"Región de Valparaíso ";"CL";1102515;"77.082.369-2";"Control PLagas";1693204;"Dominguez Fuentealba  SPA";"FUMIGACIÓN, GASFITERIA Y REPARACIÓN DE MUEBLES";"San Bernardo";"Región Metropolitana de Santiago";"Chile";"194";19;"CL";22;39;"";NA;133848962;72102100;"Servicios de construcción y mantenimiento / Servicios de atención, mantenimiento y reparaciones de edificios / Control de plagas";72102106;"Control de roedores";"Servicios de construcción y mantenimiento";"Servicios de atención, mantenimiento y reparaciones de edificios";"Control de plagas";"";"DESINFECCION, DETALLE EN COTIZACION";14;"Unidad no definida";"CLP";40000;0;0;0;560000;"Otro, Ver Instrucciones"
49935353;"1212563-26-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1212563-26-SE24";"ALFA 39 L - 39 L 2.0 DESRATIZACIÓN QUILPUÉ";"SERVICIO DE DESRATIZACION OLLAS COMUNES Y PUNTOS ADICIONALES REQUERIDOS EN INFORMES ALFA 39 L - 39 L 2.0 - 39 R";"SE";"Emergencia, urgencia o imprevisto";"Si";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-02-24";"2024-09-03";"2024-09-03";"2024-07-26";"2024-09-03";NA;1;0;0;14053900;"CLP";14053900;2243900;"IVA";0;0;11810000;1212563;"60.511.050-9";"EMERGENCIAS";7196;"DELEGACIÓN PRESIDENCIAL REGIONAL DE VALPARAÍSO";"Gob. Central, Universidades";"EMERGENCIAS";"Valparaíso";"Región de Valparaíso ";"CL";1102515;"77.082.369-2";"Control PLagas";1693204;"Dominguez Fuentealba  SPA";"FUMIGACIÓN, GASFITERIA Y REPARACIÓN DE MUEBLES";"San Bernardo";"Región Metropolitana de Santiago";"Chile";"194";19;"CL";22;39;"";NA;133848961;72102100;"Servicios de construcción y mantenimiento / Servicios de atención, mantenimiento y reparaciones de edificios / Control de plagas";72102106;"Control de roedores";"Servicios de construcción y mantenimiento";"Servicios de atención, mantenimiento y reparaciones de edificios";"Control de plagas";"";"DESINFECCION, DETALLE EN COTIZACION";45;"Unidad no definida";"CLP";250000;0;0;0;11250000;"Otro, Ver Instrucciones"
49935364;"1212563-27-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1212563-27-SE24";"ALFAS 16-17-39R CONTROL PLAGAS QUILPUÉ Y VILLA ALEMANA";"SERVICIO INTEGRAL DE CONTROL DE PLAGAS Y ASEO INDUSTRIAL PARA ESTABLECIMIENTOS DE QUILPUÉ Y VILLA ALEMANA  ";"SE";"Emergencia, urgencia o imprevisto";"Si";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-02-24";"2024-09-03";"2024-09-03";"2024-04-15";"2024-09-03";NA;1;0;0;10115000;"CLP";10115000;1615000;"IVA";0;0;8500000;1212563;"60.511.050-9";"EMERGENCIAS";7196;"DELEGACIÓN PRESIDENCIAL REGIONAL DE VALPARAÍSO";"Gob. Central, Universidades";"EMERGENCIAS";"Valparaíso";"Región de Valparaíso ";"CL";1102515;"77.082.369-2";"Control PLagas";1693204;"Dominguez Fuentealba  SPA";"FUMIGACIÓN, GASFITERIA Y REPARACIÓN DE MUEBLES";"San Bernardo";"Región Metropolitana de Santiago";"Chile";"193";19;"CL";22;39;"";NA;133848989;72102100;"Servicios de construcción y mantenimiento / Servicios de atención, mantenimiento y reparaciones de edificios / Control de plagas";72102106;"Control de roedores";"Servicios de construcción y mantenimiento";"Servicios de atención, mantenimiento y reparaciones de edificios";"Control de plagas";"";"DESRATIZACION QUILPUE, DETALLE EN COTIZACION";11;"Unidad no definida";"CLP";250000;0;0;0;2750000;"Otro, Ver Instrucciones"
49935364;"1212563-27-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1212563-27-SE24";"ALFAS 16-17-39R CONTROL PLAGAS QUILPUÉ Y VILLA ALEMANA";"SERVICIO INTEGRAL DE CONTROL DE PLAGAS Y ASEO INDUSTRIAL PARA ESTABLECIMIENTOS DE QUILPUÉ Y VILLA ALEMANA  ";"SE";"Emergencia, urgencia o imprevisto";"Si";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-02-24";"2024-09-03";"2024-09-03";"2024-04-15";"2024-09-03";NA;1;0;0;10115000;"CLP";10115000;1615000;"IVA";0;0;8500000;1212563;"60.511.050-9";"EMERGENCIAS";7196;"DELEGACIÓN PRESIDENCIAL REGIONAL DE VALPARAÍSO";"Gob. Central, Universidades";"EMERGENCIAS";"Valparaíso";"Región de Valparaíso ";"CL";1102515;"77.082.369-2";"Control PLagas";1693204;"Dominguez Fuentealba  SPA";"FUMIGACIÓN, GASFITERIA Y REPARACIÓN DE MUEBLES";"San Bernardo";"Región Metropolitana de Santiago";"Chile";"193";19;"CL";22;39;"";NA;133848990;72102100;"Servicios de construcción y mantenimiento / Servicios de atención, mantenimiento y reparaciones de edificios / Control de plagas";72102106;"Control de roedores";"Servicios de construcción y mantenimiento";"Servicios de atención, mantenimiento y reparaciones de edificios";"Control de plagas";"";"DESRATIZACION VILLA ALEMANA , DETALLE EN COTIZACION";6;"Unidad no definida";"CLP";250000;0;0;0;1500000;"Otro, Ver Instrucciones"
49935364;"1212563-27-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1212563-27-SE24";"ALFAS 16-17-39R CONTROL PLAGAS QUILPUÉ Y VILLA ALEMANA";"SERVICIO INTEGRAL DE CONTROL DE PLAGAS Y ASEO INDUSTRIAL PARA ESTABLECIMIENTOS DE QUILPUÉ Y VILLA ALEMANA  ";"SE";"Emergencia, urgencia o imprevisto";"Si";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-02-24";"2024-09-03";"2024-09-03";"2024-04-15";"2024-09-03";NA;1;0;0;10115000;"CLP";10115000;1615000;"IVA";0;0;8500000;1212563;"60.511.050-9";"EMERGENCIAS";7196;"DELEGACIÓN PRESIDENCIAL REGIONAL DE VALPARAÍSO";"Gob. Central, Universidades";"EMERGENCIAS";"Valparaíso";"Región de Valparaíso ";"CL";1102515;"77.082.369-2";"Control PLagas";1693204;"Dominguez Fuentealba  SPA";"FUMIGACIÓN, GASFITERIA Y REPARACIÓN DE MUEBLES";"San Bernardo";"Región Metropolitana de Santiago";"Chile";"193";19;"CL";22;39;"";NA;133848991;70141600;"Servicios agrícolas, pesqueros, forestales y relacionados con la fauna / Producción, administración y protección de cultivos / Protección de cultivos";70141605;"Servicios integrados de gestión de plagas";"Servicios agrícolas, pesqueros, forestales y relacionados con la fauna";"Producción, administración y protección de cultivos";"Protección de cultivos";"";"DESINSECTACION QUILPUE, DETALLE:";11;"Unidad no definida";"CLP";180000;0;0;0;1980000;"Otro, Ver Instrucciones"
49935364;"1212563-27-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1212563-27-SE24";"ALFAS 16-17-39R CONTROL PLAGAS QUILPUÉ Y VILLA ALEMANA";"SERVICIO INTEGRAL DE CONTROL DE PLAGAS Y ASEO INDUSTRIAL PARA ESTABLECIMIENTOS DE QUILPUÉ Y VILLA ALEMANA  ";"SE";"Emergencia, urgencia o imprevisto";"Si";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-02-24";"2024-09-03";"2024-09-03";"2024-04-15";"2024-09-03";NA;1;0;0;10115000;"CLP";10115000;1615000;"IVA";0;0;8500000;1212563;"60.511.050-9";"EMERGENCIAS";7196;"DELEGACIÓN PRESIDENCIAL REGIONAL DE VALPARAÍSO";"Gob. Central, Universidades";"EMERGENCIAS";"Valparaíso";"Región de Valparaíso ";"CL";1102515;"77.082.369-2";"Control PLagas";1693204;"Dominguez Fuentealba  SPA";"FUMIGACIÓN, GASFITERIA Y REPARACIÓN DE MUEBLES";"San Bernardo";"Región Metropolitana de Santiago";"Chile";"193";19;"CL";22;39;"";NA;133848994;76101500;"Servicios de limpieza industrial / Servicios de descontaminación / Desinfección";76101503;"Servicios de desinfección o desodorización";"Servicios de limpieza industrial";"Servicios de descontaminación";"Desinfección";"";"DESINFECCION VILLA ALEMANA, DETALLE EN COTIZACION";6;"Unidad no definida";"CLP";70000;0;0;0;420000;"Otro, Ver Instrucciones"
49935364;"1212563-27-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1212563-27-SE24";"ALFAS 16-17-39R CONTROL PLAGAS QUILPUÉ Y VILLA ALEMANA";"SERVICIO INTEGRAL DE CONTROL DE PLAGAS Y ASEO INDUSTRIAL PARA ESTABLECIMIENTOS DE QUILPUÉ Y VILLA ALEMANA  ";"SE";"Emergencia, urgencia o imprevisto";"Si";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-02-24";"2024-09-03";"2024-09-03";"2024-04-15";"2024-09-03";NA;1;0;0;10115000;"CLP";10115000;1615000;"IVA";0;0;8500000;1212563;"60.511.050-9";"EMERGENCIAS";7196;"DELEGACIÓN PRESIDENCIAL REGIONAL DE VALPARAÍSO";"Gob. Central, Universidades";"EMERGENCIAS";"Valparaíso";"Región de Valparaíso ";"CL";1102515;"77.082.369-2";"Control PLagas";1693204;"Dominguez Fuentealba  SPA";"FUMIGACIÓN, GASFITERIA Y REPARACIÓN DE MUEBLES";"San Bernardo";"Región Metropolitana de Santiago";"Chile";"193";19;"CL";22;39;"";NA;133848993;76101500;"Servicios de limpieza industrial / Servicios de descontaminación / Desinfección";76101503;"Servicios de desinfección o desodorización";"Servicios de limpieza industrial";"Servicios de descontaminación";"Desinfección";"";"DESINFECCION QUILPUE, DETALLE EN COTIZACION";11;"Unidad no definida";"CLP";70000;0;0;0;770000;"Otro, Ver Instrucciones"
49935364;"1212563-27-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1212563-27-SE24";"ALFAS 16-17-39R CONTROL PLAGAS QUILPUÉ Y VILLA ALEMANA";"SERVICIO INTEGRAL DE CONTROL DE PLAGAS Y ASEO INDUSTRIAL PARA ESTABLECIMIENTOS DE QUILPUÉ Y VILLA ALEMANA  ";"SE";"Emergencia, urgencia o imprevisto";"Si";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-02-24";"2024-09-03";"2024-09-03";"2024-04-15";"2024-09-03";NA;1;0;0;10115000;"CLP";10115000;1615000;"IVA";0;0;8500000;1212563;"60.511.050-9";"EMERGENCIAS";7196;"DELEGACIÓN PRESIDENCIAL REGIONAL DE VALPARAÍSO";"Gob. Central, Universidades";"EMERGENCIAS";"Valparaíso";"Región de Valparaíso ";"CL";1102515;"77.082.369-2";"Control PLagas";1693204;"Dominguez Fuentealba  SPA";"FUMIGACIÓN, GASFITERIA Y REPARACIÓN DE MUEBLES";"San Bernardo";"Región Metropolitana de Santiago";"Chile";"193";19;"CL";22;39;"";NA;133848992;70141600;"Servicios agrícolas, pesqueros, forestales y relacionados con la fauna / Producción, administración y protección de cultivos / Protección de cultivos";70141605;"Servicios integrados de gestión de plagas";"Servicios agrícolas, pesqueros, forestales y relacionados con la fauna";"Producción, administración y protección de cultivos";"Protección de cultivos";"";"DESINSECTACION VILLA ALEMANA, DETALLE:";6;"Unidad no definida";"CLP";180000;0;0;0;1080000;"Otro, Ver Instrucciones"
